"user_id","session_id","session_number","platform_type","time_start_session","time_finish_session","length_session","amount_get_level","amount_get_gold"
"1002199",i1002199DE1,1,iOS,2023-02-14 00:15:52,2023-02-14 00:16:08,16,0,0
"1002200",i1002200US1,1,iOS,2023-02-14 00:24:52,2023-02-14 00:27:32,160,3,750
"1002202",a1002202BY1,1,android,2023-02-14 00:42:57,2023-02-14 00:46:34,217,4,850
"1002203",a1002203RU1,1,android,2023-02-14 00:56:05,2023-02-14 00:57:48,103,2,650
"1002204",i1002204RU1,1,iOS,2023-02-14 01:01:50,2023-02-14 01:04:29,159,2,750
"1002205",a1002205RU1,1,android,2023-02-14 01:15:28,2023-02-14 01:21:32,364,6,1050
"1002205",a1002205RU2,2,android,2023-02-15 00:35:08,2023-02-15 00:42:39,451,5,2000
"1002205",a1002205RU3,3,android,2023-02-16 00:03:22,2023-02-16 00:04:56,94,1,1000
"1002206",a1002206RU1,1,android,2023-02-14 01:20:12,2023-02-14 01:20:48,36,0,0
"1002207",a1002207RU1,1,android,2023-02-14 01:24:35,2023-02-14 01:24:35,0,0,0
"1002208",i1002208KZ1,1,iOS,2023-02-14 01:29:36,2023-02-14 01:29:53,17,0,0
"1002211",i1002211KZ1,1,iOS,2023-02-14 01:53:53,2023-02-14 01:53:59,6,0,0
"1002214",a1002214KZ1,1,android,2023-02-14 02:26:26,2023-02-14 02:26:35,9,0,0
"1002216",a1002216RU1,1,android,2023-02-14 02:37:18,2023-02-14 02:37:18,0,0,0
"1002219",a1002219RU1,1,android,2023-02-14 02:59:58,2023-02-14 03:03:21,203,4,850
"1002220",i1002220KZ1,1,iOS,2023-02-14 03:04:36,2023-02-14 03:05:03,27,0,0
"1002221",a1002221RU1,1,android,2023-02-14 03:08:51,2023-02-14 03:09:27,36,0,0
"1002223",a1002223PL1,1,android,2023-02-14 03:23:37,2023-02-14 03:23:37,0,0,0
"1002224",a1002224DE1,1,android,2023-02-14 03:33:06,2023-02-14 03:33:06,0,0,0
"1002225",a1002225RU1,1,android,2023-02-14 03:35:09,2023-02-14 03:35:09,0,0,0
"1002228",a1002228DE1,1,android,2023-02-14 03:55:39,2023-02-14 03:55:39,0,0,0
"1002229",a1002229CA1,1,android,2023-02-14 04:05:18,2023-02-14 04:10:11,293,4,950
"1002231",a1002231RU1,1,android,2023-02-14 04:31:59,2023-02-14 04:32:17,18,0,0
"1002232",i1002232US1,1,iOS,2023-02-14 04:35:08,2023-02-14 04:39:27,259,4,950
"1002233",a1002233RU1,1,android,2023-02-14 04:38:58,2023-02-14 04:43:18,260,4,950
"1002236",a1002236ES1,1,android,2023-02-14 05:02:41,2023-02-14 05:06:52,251,4,850
"1002239",a1002239US1,1,android,2023-02-14 05:21:21,2023-02-14 05:21:38,17,0,0
"1002240",i1002240RU1,1,iOS,2023-02-14 05:27:04,2023-02-14 05:30:48,224,2,850
"1002241",a1002241PL1,1,android,2023-02-14 05:36:08,2023-02-14 05:36:25,17,0,0
"1002243",a1002243ES1,1,android,2023-02-14 05:42:40,2023-02-14 05:47:29,289,4,950
"1002244",a1002244US1,1,android,2023-02-14 05:56:56,2023-02-14 05:57:00,4,0,0
"1002246",a1002246CA1,1,android,2023-02-14 06:16:05,2023-02-14 06:16:45,40,0,0
"1002247",i1002247DE1,1,iOS,2023-02-14 06:29:37,2023-02-14 06:30:30,53,1,50
"1002252",a1002252KZ1,1,android,2023-02-14 06:58:07,2023-02-14 06:58:11,4,0,0
"1002253",i1002253RU1,1,iOS,2023-02-14 07:08:05,2023-02-14 07:08:11,6,0,0
"1002256",i1002256DE1,1,iOS,2023-02-14 07:44:21,2023-02-14 07:49:17,296,4,950
"1002257",i1002257RU1,1,iOS,2023-02-14 07:49:43,2023-02-14 07:49:43,0,0,0
"1002258",i1002258RU1,1,iOS,2023-02-14 07:55:59,2023-02-14 07:56:45,46,0,0
"1002261",a1002261RU1,1,android,2023-02-14 08:06:05,2023-02-14 08:06:22,17,0,0
"1002262",a1002262CA1,1,android,2023-02-14 08:08:47,2023-02-14 08:09:19,32,0,0
"1002264",a1002264KZ1,1,android,2023-02-14 08:26:52,2023-02-14 08:27:03,11,0,0
"1002266",a1002266RU1,1,android,2023-02-14 08:54:07,2023-02-14 08:54:13,6,0,0
"1002267",i1002267GE1,1,iOS,2023-02-14 09:03:27,2023-02-14 09:04:17,50,1,50
"1002275",i1002275GE1,1,iOS,2023-02-14 10:20:36,2023-02-14 10:21:13,37,0,0
"1002277",i1002277KZ1,1,iOS,2023-02-14 10:43:47,2023-02-14 10:44:27,40,0,0
"1002280",i1002280KZ1,1,iOS,2023-02-14 11:05:30,2023-02-14 11:05:36,6,0,0
"1002281",a1002281KZ1,1,android,1970-01-01 03:00:00,2023-02-14 11:09:40,1676362180,0,0
"1002282",a1002282IT1,1,android,2023-02-14 11:25:06,2023-02-14 11:25:11,5,0,0
"1002283",a1002283NL1,1,android,2023-02-14 11:38:57,2023-02-14 11:40:55,118,2,650
"1002285",a1002285DE1,1,android,2023-02-14 12:01:13,2023-02-14 12:01:49,36,0,0
"1002289",a1002289US1,1,android,2023-02-14 12:21:08,2023-02-14 12:21:40,32,0,0
"1002293",i1002293BY1,1,iOS,2023-02-14 12:50:52,2023-02-14 12:52:37,105,2,650
"1002294",i1002294RU1,1,iOS,2023-02-14 12:53:09,2023-02-14 12:53:09,0,0,0
"1002296",a1002296RU1,1,android,2023-02-14 13:15:58,2023-02-14 13:16:10,12,0,0
"1002297",a1002297RU1,1,android,2023-02-14 13:30:00,2023-02-14 13:30:18,18,0,0
"1002300",i1002300DE1,1,iOS,2023-02-14 13:45:14,2023-02-14 13:48:54,220,4,850
"1002301",a1002301DE1,1,android,2023-02-14 13:51:19,2023-02-14 13:54:01,162,2,750
"1002302",a1002302US1,1,android,2023-02-14 14:00:31,2023-02-14 14:00:54,23,0,0
"1002305",a1002305RU1,1,android,2023-02-14 14:28:29,2023-02-14 14:29:05,36,0,0
"1002308",i1002308KZ1,1,iOS,2023-02-14 15:00:56,2023-02-14 15:01:05,9,0,0
"1002309",i1002309BY1,1,iOS,2023-02-14 15:13:50,2023-02-14 15:16:45,175,2,750
"1002311",a1002311IT1,1,android,2023-02-14 15:33:42,2023-02-14 15:33:54,12,0,0
"1002312",a1002312KZ1,1,android,2023-02-14 15:42:32,2023-02-14 15:42:37,5,0,0
"1002313",a1002313GE1,1,android,2023-02-14 15:48:06,2023-02-14 15:48:22,16,0,0
"1002315",a1002315KZ1,1,android,2023-02-14 16:03:41,2023-02-14 16:09:57,376,5,1050
"1002315",a1002315KZ2,2,android,2023-02-14 16:56:08,2023-02-14 17:04:11,483,0,100
"1002316",i1002316PL1,1,iOS,2023-02-14 16:07:37,2023-02-14 16:12:22,285,4,950
"1002317",a1002317PL1,1,android,2023-02-14 16:20:40,2023-02-14 16:21:25,45,1,50
"1002318",i1002318CA1,1,iOS,2023-02-14 16:29:56,2023-02-14 16:30:22,26,0,0
"1002320",i1002320DE1,1,iOS,2023-02-14 16:43:57,2023-02-14 16:43:57,0,0,0
"1002323",a1002323DE1,1,android,2023-02-14 17:08:03,2023-02-14 17:08:07,4,0,0
"1002324",a1002324PL1,1,android,2023-02-14 17:12:21,2023-02-14 17:12:39,18,0,0
"1002331",i1002331GE1,1,iOS,2023-02-14 18:11:34,2023-02-14 18:12:13,39,0,0
"1002333",a1002333BY1,1,android,2023-02-14 18:28:58,2023-02-14 18:29:07,9,0,0
"1002335",i1002335US1,1,iOS,2023-02-14 18:37:10,2023-02-14 18:37:38,28,0,0
"1002336",i1002336US1,1,iOS,2023-02-14 18:46:41,2023-02-14 18:46:46,5,0,0
"1002337",i1002337RU1,1,iOS,2023-02-14 18:52:30,2023-02-14 18:52:35,5,0,0
"1002338",i1002338DE1,1,iOS,2023-02-14 19:06:15,2023-02-14 19:10:03,228,4,850
"1002339",i1002339LT1,1,iOS,2023-02-14 19:19:12,2023-02-14 19:19:37,25,0,0
"1002342",a1002342DE1,1,android,2023-02-14 19:46:21,2023-02-14 19:46:58,37,0,0
"1002344",i1002344RU1,1,iOS,2023-02-14 19:53:22,2023-02-14 19:53:22,0,0,0
"1002346",i1002346KZ1,1,iOS,2023-02-14 20:01:21,2023-02-14 20:01:28,7,0,0
"1002350",i1002350PL1,1,iOS,2023-02-14 20:27:18,2023-02-14 20:27:47,29,0,0
"1002351",a1002351CA1,1,android,2023-02-14 20:33:24,2023-02-14 20:39:18,354,6,1050
"1002351",a1002351CA2,2,android,2023-02-15 19:51:10,2023-02-15 19:59:23,493,5,2000
"1002351",a1002351CA3,3,android,2023-02-16 19:30:02,2023-02-16 19:31:45,103,1,1000
"1002353",a1002353US1,1,android,2023-02-14 20:52:22,2023-02-14 20:52:29,7,0,0
"1002356",i1002356PL1,1,iOS,2023-02-14 21:19:42,2023-02-14 21:20:29,47,1,50
"1002357",a1002357DE1,1,android,2023-02-14 21:28:46,2023-02-14 21:29:02,16,0,0
"1002358",a1002358KZ1,1,android,2023-02-14 21:33:12,2023-02-14 21:33:21,9,0,0
"1002360",a1002360GE1,1,android,2023-02-14 22:00:15,2023-02-14 22:00:39,24,0,0
"1002363",a1002363RU1,1,android,2023-02-14 22:21:51,2023-02-14 22:21:59,8,0,0
"1002364",a1002364RU1,1,android,2023-02-14 22:23:33,2023-02-14 22:24:08,35,0,0
"1002365",i1002365CA1,1,iOS,2023-02-14 22:37:39,2023-02-14 22:38:20,41,1,50
"1002369",i1002369RU1,1,iOS,2023-02-14 23:04:14,2023-02-14 23:07:56,222,4,850
"1002370",i1002370PL1,1,iOS,2023-02-14 23:17:44,2023-02-14 23:17:44,0,0,0
"1002374",a1002374RU1,1,android,2023-02-14 23:54:19,2023-02-14 23:59:08,289,4,950
"1002377",a1002377CA1,1,android,2023-02-15 00:19:51,2023-02-15 00:21:30,99,2,650
"1002380",a1002380RU1,1,android,2023-02-15 00:48:08,2023-02-15 00:48:45,37,0,0
"1002381",i1002381RU1,1,iOS,2023-02-15 00:50:31,2023-02-15 00:50:46,15,0,0
"1002382",a1002382RU1,1,android,2023-02-15 01:04:13,2023-02-15 01:10:51,398,6,1050
"1002382",a1002382RU2,2,android,2023-02-16 00:30:34,2023-02-16 00:38:54,500,3,2000
"1002386",a1002386RU1,1,android,2023-02-15 01:38:53,2023-02-15 01:39:09,16,0,0
"1002388",i1002388KZ1,1,iOS,2023-02-15 02:02:00,2023-02-15 02:02:00,0,0,0
"1002389",i1002389CA1,1,iOS,2023-02-15 02:07:51,2023-02-15 02:08:37,46,0,0
"1002391",a1002391GE1,1,android,2023-02-15 02:27:03,2023-02-15 02:27:07,4,0,0
"1002392",i1002392ES1,1,iOS,2023-02-15 02:36:04,2023-02-15 02:38:38,154,3,750
"1002396",i1002396RU1,1,iOS,2023-02-15 03:10:12,2023-02-15 03:10:22,10,0,0
"1002397",a1002397KZ1,1,android,2023-02-15 03:14:47,2023-02-15 03:14:52,5,0,0
"1002398",a1002398US1,1,android,2023-02-15 03:24:16,2023-02-15 03:32:10,474,2,950
"1002400",a1002400RU1,1,android,2023-02-15 03:50:39,2023-02-15 03:50:42,3,0,0
"1002402",a1002402NL1,1,android,2023-02-15 03:59:26,2023-02-15 04:05:42,376,6,1050
"1002402",a1002402NL2,2,android,2023-02-16 03:25:20,2023-02-16 03:31:11,351,3,1700
"1002403",a1002403IT1,1,android,2023-02-15 04:05:00,2023-02-15 04:05:33,33,0,0
"1002404",a1002404KZ1,1,android,2023-02-15 04:10:47,2023-02-15 04:10:51,4,0,0
"1002405",i1002405BY1,1,iOS,2023-02-15 04:19:23,2023-02-15 04:19:28,5,0,0
"1002406",a1002406GE1,1,android,2023-02-15 04:33:35,2023-02-15 04:33:51,16,0,0
"1002408",a1002408RU1,1,android,1970-01-01 03:00:00,2023-02-15 04:46:45,1676425605,0,0
"1002410",a1002410KZ1,1,android,2023-02-15 05:06:16,2023-02-15 05:06:47,31,0,0
"1002411",a1002411RU1,1,android,2023-02-15 05:15:31,2023-02-15 05:16:24,53,0,0
"1002413",i1002413RU1,1,iOS,2023-02-15 05:29:04,2023-02-15 05:29:28,24,0,0
"1002414",a1002414KZ1,1,android,1970-01-01 03:00:00,2023-02-15 05:36:27,1676428587,0,0
"1002416",a1002416US1,1,android,2023-02-15 05:47:30,2023-02-15 05:47:53,23,0,0
"1002418",a1002418KZ1,1,android,2023-02-15 06:05:51,2023-02-15 06:07:23,92,2,650
"1002419",a1002419GE1,1,android,2023-02-15 06:14:37,2023-02-15 06:18:15,218,4,850
"1002420",a1002420US1,1,android,2023-02-15 06:29:02,2023-02-15 06:29:23,21,0,0
"1002422",i1002422GE1,1,iOS,2023-02-15 06:37:12,2023-02-15 06:37:36,24,0,0
"1002423",a1002423BY1,1,android,2023-02-15 06:40:52,2023-02-15 06:41:19,27,0,0
"1002425",a1002425US1,1,android,2023-02-15 06:56:14,2023-02-15 06:56:55,41,1,50
"1002426",a1002426RU1,1,android,2023-02-15 07:00:27,2023-02-15 07:06:29,362,6,1050
"1002426",a1002426RU2,2,android,2023-02-16 06:17:34,2023-02-16 06:25:25,471,4,2000
"1002427",i1002427KZ1,1,iOS,2023-02-15 07:09:33,2023-02-15 07:10:19,46,1,50
"1002428",a1002428IT1,1,android,2023-02-15 07:22:46,2023-02-15 07:29:12,386,6,1050
"1002428",a1002428IT2,2,android,2023-02-16 06:44:40,2023-02-16 06:52:48,488,4,2000
"1002429",i1002429RU1,1,iOS,2023-02-15 07:27:29,2023-02-15 07:27:29,0,0,0
"1002430",a1002430KZ1,1,android,2023-02-15 07:33:06,2023-02-15 07:33:51,45,0,0
"1002432",i1002432RU1,1,iOS,2023-02-15 08:00:04,2023-02-15 08:00:08,4,0,0
"1002435",a1002435GE1,1,android,2023-02-15 08:31:44,2023-02-15 08:32:22,38,0,0
"1002436",i1002436DE1,1,iOS,2023-02-15 08:44:57,2023-02-15 08:45:20,23,0,0
"1002437",a1002437GE1,1,android,2023-02-15 08:51:04,2023-02-15 08:51:10,6,0,0
"1002438",a1002438CA1,1,android,2023-02-15 08:53:27,2023-02-15 08:55:08,101,1,650
"1002439",a1002439ES1,1,android,2023-02-15 09:02:28,2023-02-15 09:04:06,98,2,650
"1002440",a1002440IT1,1,android,2023-02-15 09:11:12,2023-02-15 09:11:21,9,0,0
"1002441",a1002441RU1,1,android,2023-02-15 09:25:13,2023-02-15 09:25:38,25,0,0
"1002445",a1002445KZ1,1,android,2023-02-15 09:43:15,2023-02-15 09:43:25,10,0,0
"1002446",i1002446IT1,1,iOS,2023-02-15 09:47:27,2023-02-15 09:48:10,43,0,0
"1002447",i1002447BY1,1,iOS,2023-02-15 10:01:28,2023-02-15 10:01:35,7,0,0
"1002448",i1002448US1,1,iOS,2023-02-15 10:06:49,2023-02-15 10:06:52,3,0,0
"1002452",i1002452US1,1,iOS,2023-02-15 10:40:42,2023-02-15 10:41:29,47,1,50
"1002453",a1002453KZ1,1,android,1970-01-01 03:00:00,2023-02-15 10:49:26,1676447366,0,0
"1002456",i1002456RU1,1,iOS,2023-02-15 11:18:28,2023-02-15 11:24:48,380,6,1050
"1002456",i1002456RU2,2,iOS,2023-02-16 10:42:06,2023-02-16 10:50:16,490,5,2000
"1002456",i1002456RU3,3,iOS,2023-02-17 10:15:26,2023-02-17 10:16:56,90,1,1000
"1002457",a1002457KZ1,1,android,2023-02-15 11:32:25,2023-02-15 11:37:03,278,4,950
"1002459",a1002459RU1,1,android,2023-02-15 11:51:03,2023-02-15 11:51:07,4,0,0
"1002460",i1002460RU1,1,iOS,2023-02-15 12:04:15,2023-02-15 12:07:10,175,3,750
"1002461",i1002461US1,1,iOS,2023-02-15 12:13:23,2023-02-15 12:22:09,526,3,950
"1002462",i1002462US1,1,iOS,2023-02-15 12:27:10,2023-02-15 12:28:40,90,2,650
"1002464",i1002464GE1,1,iOS,2023-02-15 12:42:56,2023-02-15 12:43:03,7,0,0
"1002465",i1002465RU1,1,iOS,2023-02-15 12:56:48,2023-02-15 13:00:30,222,4,850
"1002466",i1002466DE1,1,iOS,2023-02-15 12:59:09,2023-02-15 12:59:18,9,0,0
"1002469",a1002469CA1,1,android,2023-02-15 13:19:15,2023-02-15 13:19:26,11,0,0
"1002474",a1002474RU1,1,android,2023-02-15 14:13:53,2023-02-15 14:17:38,225,4,850
"1002476",a1002476DE1,1,android,2023-02-15 14:31:48,2023-02-15 14:32:00,12,0,0
"1002478",a1002478RU1,1,android,2023-02-15 14:43:34,2023-02-15 14:43:57,23,0,0
"1002479",i1002479CA1,1,iOS,2023-02-15 14:47:35,2023-02-15 14:47:45,10,0,0
"1002486",a1002486US1,1,android,2023-02-15 15:43:32,2023-02-15 15:45:12,100,2,650
"1002489",a1002489ES1,1,android,2023-02-15 16:10:33,2023-02-15 16:10:51,18,0,0
"1002490",a1002490PL1,1,android,2023-02-15 16:14:45,2023-02-15 16:14:49,4,0,0
"1002491",a1002491RU1,1,android,2023-02-15 16:28:30,2023-02-15 16:28:38,8,0,0
"1002492",a1002492PL1,1,android,2023-02-15 16:41:45,2023-02-15 16:41:45,0,0,0
"1002495",a1002495GE1,1,android,2023-02-15 17:14:24,2023-02-15 17:14:28,4,0,0
"1002497",a1002497BY1,1,android,2023-02-15 17:28:41,2023-02-15 17:30:33,112,2,650
"1002498",a1002498RU1,1,android,2023-02-15 17:32:19,2023-02-15 17:38:00,341,5,1050
"1002498",a1002498RU2,2,android,2023-02-15 18:37:46,2023-02-15 18:39:24,98,1,100
"1002499",i1002499GE1,1,iOS,2023-02-15 17:34:28,2023-02-15 17:35:11,43,0,0
